0,0.41057504074914114,0.8452380895614624
0.05,0.37808042764663696,0.8571428628194899
0.1,0.32675856068020775,0.8928571400188264
0.15000000000000002,0.3282452083769299,0.8690476190476191
0.2,0.3351089855035146,0.8809523866290138
0.25,0.3809923699923924,0.8511904705138433
0.30000000000000004,0.49235183000564575,0.8095238123621259
0.35000000000000003,0.4778016010920207,0.8095238066854931
0.4,0.5155025805745806,0.8035714257331121
0.45,0.5232244417780921,0.8214285742668879
0.5,0.4868763429777963,0.8154761876378741