0,0.466620025180635,0.8571428628194899
0.05,0.3801105249495733,0.8690476133709862
0.1,0.4436283665043967,0.8392857199623471
0.15,0.5702691276868185,0.8214285771052042
0.2,0.8163129261561802,0.8035714228947958
0.25,0.8059487967264085,0.7499999971616835
0.3,1.213299138205392,0.6369047633239201
0.35,1.4707043397994268,0.5833333361716497
0.4,1.6356955936976842,0.5595238102333886
0.45,1.3531489145188105,0.5535714271522704
0.5,2.202362753096081,0.47619047619047616
0.55,2.104547932034447,0.5059523837906974
0.6,1.8701360395976476,0.5178571414379847
0.65,2.6718625114077614,0.4880952380952381
0.7,2.6108956847872054,0.5119047675813947
0.75,2.308257528713771,0.5297618990852719
0.8,2.131921949840727,0.5476190419424147
0.85,1.5222466531253995,0.6428571371805101
0.9,1.4957847254616874,0.6071428514662243
0.95,1.4837107402937753,0.6250000028383165
1.0,0.6892666021982828,0.5773809580575853